@RELATION miceSleep
@ATTRIBUTE EMGAverage  REAL
@ATTRIBUTE EMGStandardDev  REAL
@ATTRIBUTE EMGmin  REAL
@ATTRIBUTE EMGmax  REAL
@ATTRIBUTE EEG1:0-2  REAL
@ATTRIBUTE EEG1:2-4  REAL
@ATTRIBUTE EEG1:4-6  REAL
@ATTRIBUTE EEG1:6-8  REAL
@ATTRIBUTE EEG1:8-10  REAL
@ATTRIBUTE EEG1:10-12  REAL
@ATTRIBUTE EEG1:12-14  REAL
@ATTRIBUTE EEG1:14-16  REAL
@ATTRIBUTE EEG1:16-18  REAL
@ATTRIBUTE EEG1:18-20  REAL
@ATTRIBUTE EEG1:20-22  REAL
@ATTRIBUTE EEG1:22-24  REAL
@ATTRIBUTE EEG1:24-26  REAL
@ATTRIBUTE EEG1:26-28  REAL
@ATTRIBUTE EEG1:28-30  REAL
@ATTRIBUTE EEG1:30-32  REAL
@ATTRIBUTE EEG1:32-34  REAL
@ATTRIBUTE EEG1:34-36  REAL
@ATTRIBUTE EEG1:36-38  REAL
@ATTRIBUTE EEG1:38-40  REAL
@ATTRIBUTE EEG1:40-42  REAL
@ATTRIBUTE EEG1:42-44  REAL
@ATTRIBUTE EEG1:44-46  REAL
@ATTRIBUTE EEG1:46-48  REAL
@ATTRIBUTE EEG1:48-50  REAL
@ATTRIBUTE EEG2:0-2  REAL
@ATTRIBUTE EEG2:2-4  REAL
@ATTRIBUTE EEG2:4-6  REAL
@ATTRIBUTE EEG2:6-8  REAL
@ATTRIBUTE EEG2:8-10  REAL
@ATTRIBUTE EEG2:10-12  REAL
@ATTRIBUTE EEG2:12-14  REAL
@ATTRIBUTE EEG2:14-16  REAL
@ATTRIBUTE EEG2:16-18  REAL
@ATTRIBUTE EEG2:18-20  REAL
@ATTRIBUTE EEG2:20-22  REAL
@ATTRIBUTE EEG2:22-24  REAL
@ATTRIBUTE EEG2:24-26  REAL
@ATTRIBUTE EEG2:26-28  REAL
@ATTRIBUTE EEG2:28-30  REAL
@ATTRIBUTE EEG2:30-32  REAL
@ATTRIBUTE EEG2:32-34  REAL
@ATTRIBUTE EEG2:34-36  REAL
@ATTRIBUTE EEG2:36-38  REAL
@ATTRIBUTE EEG2:38-40  REAL
@ATTRIBUTE EEG2:40-42  REAL
@ATTRIBUTE EEG2:42-44  REAL
@ATTRIBUTE EEG2:44-46  REAL
@ATTRIBUTE EEG2:46-48  REAL
@ATTRIBUTE EEG2:48-50  REAL
@ATTRIBUTE EEGavg:0-2  REAL
@ATTRIBUTE EEGavg:2-4  REAL
@ATTRIBUTE EEGavg:4-6  REAL
@ATTRIBUTE EEGavg:6-8  REAL
@ATTRIBUTE EEGavg:8-10  REAL
@ATTRIBUTE EEGavg:10-12  REAL
@ATTRIBUTE EEGavg:12-14  REAL
@ATTRIBUTE EEGavg:14-16  REAL
@ATTRIBUTE EEGavg:16-18  REAL
@ATTRIBUTE EEGavg:18-20  REAL
@ATTRIBUTE EEGavg:20-22  REAL
@ATTRIBUTE EEGavg:22-24  REAL
@ATTRIBUTE EEGavg:24-26  REAL
@ATTRIBUTE EEGavg:26-28  REAL
@ATTRIBUTE EEGavg:28-30  REAL
@ATTRIBUTE EEGavg:30-32  REAL
@ATTRIBUTE EEGavg:32-34  REAL
@ATTRIBUTE EEGavg:34-36  REAL
@ATTRIBUTE EEGavg:36-38  REAL
@ATTRIBUTE EEGavg:38-40  REAL
@ATTRIBUTE EEGavg:40-42  REAL
@ATTRIBUTE EEGavg:42-44  REAL
@ATTRIBUTE EEGavg:44-46  REAL
@ATTRIBUTE EEGavg:46-48  REAL
@ATTRIBUTE EEGavg:48-50  REAL
@ATTRIBUTE deltaEEG1  REAL
@ATTRIBUTE deltaEEG2  REAL
@ATTRIBUTE deltaAvg  REAL
@ATTRIBUTE thetaEEG1  REAL
@ATTRIBUTE thetaEEG2  REAL
@ATTRIBUTE thetaAvg  REAL
@ATTRIBUTE alphaEEG1  REAL
@ATTRIBUTE alphaEEG2  REAL
@ATTRIBUTE alphaAvg  REAL
@ATTRIBUTE betaEEG1  REAL
@ATTRIBUTE betaEEG2  REAL
@ATTRIBUTE betaAvg  REAL
@ATTRIBUTE gammaEEG1  REAL
@ATTRIBUTE gammaEEG2  REAL
@ATTRIBUTE gammaAvg  REAL
@ATTRIBUTE T-to-D_EEG1  REAL
@ATTRIBUTE T-to-D_EEG2  REAL
@ATTRIBUTE T-to-D_avg  REAL
@ATTRIBUTE B-to-D_EEG1  REAL
@ATTRIBUTE B-to-D_EEG2  REAL
@ATTRIBUTE B-to-D_avg  REAL
@ATTRIBUTE class {Wake, Non_REM, REM}

@DATA
-0.2964, 17.3868, -74.9065, 86.9191, 0.0630, 0.0891, 0.1617, 0.1053, 0.1226, 0.0613, 0.0970, 0.0612, 0.0571, 0.0538, 0.0533, 0.0289, 0.0137, 0.0118, 0.0044, 0.0026, 0.0013, 0.0016, 0.0016, 0.0015, 0.0015, 0.0015, 0.0015, 0.0014, 0.0013, 0.0797, 0.1743, 0.0938, 0.1344, 0.1045, 0.0982, 0.0817, 0.0287, 0.0329, 0.0440, 0.0291, 0.0400, 0.0226, 0.0137, 0.0085, 0.0025, 0.0018, 0.0017, 0.0016, 0.0014, 0.0011, 0.0010, 0.0009, 0.0009, 0.0008, 0.0734, 0.1420, 0.1196, 0.1234, 0.1113, 0.0842, 0.0875, 0.0410, 0.0421, 0.0477, 0.0383, 0.0358, 0.0192, 0.0130, 0.0069, 0.0026, 0.0017, 0.0016, 0.0016, 0.0014, 0.0013, 0.0012, 0.0012, 0.0011, 0.0010, 0.1522, 0.2540, 0.2031, 0.2670, 0.2282, 0.2476, 0.1839, 0.2027, 0.1933, 0.2690, 0.1873, 0.2281, 0.1279, 0.1278, 0.1279, 1.7544, 0.8985, 1.2192, 1.7674, 0.7375, 1.1233, Non_REM
-0.3493, 18.0158, -70.2294, 116.0644, 0.0634, 0.1486, 0.1067, 0.0821, 0.1487, 0.1047, 0.0525, 0.0547, 0.0522, 0.0422, 0.0486, 0.0383, 0.0281, 0.0185, 0.0047, 0.0015, 0.0010, 0.0006, 0.0004, 0.0002, 0.0002, 0.0004, 0.0004, 0.0007, 0.0005, 0.0824, 0.2212, 0.1659, 0.0961, 0.0834, 0.0596, 0.0490, 0.0448, 0.0322, 0.0361, 0.0248, 0.0404, 0.0277, 0.0074, 0.0057, 0.0034, 0.0030, 0.0026, 0.0024, 0.0022, 0.0021, 0.0020, 0.0020, 0.0016, 0.0021, 0.0762, 0.1976, 0.1467, 0.0916, 0.1046, 0.0742, 0.0501, 0.0480, 0.0387, 0.0381, 0.0325, 0.0397, 0.0278, 0.0110, 0.0054, 0.0028, 0.0024, 0.0019, 0.0018, 0.0016, 0.0015, 0.0015, 0.0015, 0.0013, 0.0016, 0.2119, 0.3036, 0.2578, 0.1888, 0.2620, 0.2254, 0.2534, 0.1429, 0.1982, 0.2017, 0.1620, 0.1819, 0.1441, 0.1294, 0.1368, 0.8911, 0.8629, 0.8745, 0.9516, 0.5336, 0.7055, Non_REM
-0.2543, 17.6660, -61.0723, 55.3121, 0.0585, 0.1276, 0.0833, 0.1024, 0.1083, 0.0774, 0.0779, 0.0759, 0.0580, 0.0465, 0.0468, 0.0592, 0.0495, 0.0166, 0.0059, 0.0021, 0.0010, 0.0005, 0.0004, 0.0001, 0.0002, 0.0004, 0.0005, 0.0007, 0.0005, 0.0633, 0.1635, 0.1596, 0.1147, 0.0928, 0.1230, 0.0490, 0.0600, 0.0324, 0.0237, 0.0266, 0.0352, 0.0182, 0.0079, 0.0047, 0.0040, 0.0032, 0.0028, 0.0026, 0.0025, 0.0022, 0.0021, 0.0021, 0.0018, 0.0022, 0.0618, 0.1519, 0.1349, 0.1107, 0.0978, 0.1082, 0.0584, 0.0652, 0.0407, 0.0311, 0.0331, 0.0429, 0.0283, 0.0107, 0.0051, 0.0034, 0.0025, 0.0020, 0.0019, 0.0017, 0.0016, 0.0015, 0.0016, 0.0015, 0.0017, 0.1861, 0.2268, 0.2064, 0.1857, 0.2743, 0.2300, 0.1857, 0.2157, 0.2007, 0.2583, 0.1652, 0.2117, 0.1843, 0.1179, 0.1511, 0.9977, 1.2096, 1.1141, 1.3877, 0.7285, 1.0256, Non_REM
-0.2685, 17.5013, -61.0723, 55.6075, 0.0404, 0.1134, 0.1325, 0.1369, 0.1101, 0.1207, 0.0788, 0.0405, 0.0513, 0.0551, 0.0288, 0.0327, 0.0253, 0.0183, 0.0055, 0.0017, 0.0014, 0.0011, 0.0009, 0.0008, 0.0009, 0.0008, 0.0006, 0.0007, 0.0009, 0.0998, 0.1830, 0.1044, 0.1468, 0.0767, 0.0750, 0.0641, 0.0512, 0.0638, 0.0353, 0.0382, 0.0256, 0.0193, 0.0111, 0.0027, 0.0009, 0.0002, 0.0002, 0.0001, 0.0002, 0.0002, 0.0002, 0.0002, 0.0004, 0.0004, 0.0802, 0.1600, 0.1137, 0.1435, 0.0877, 0.0900, 0.0690, 0.0477, 0.0597, 0.0418, 0.0351, 0.0279, 0.0213, 0.0135, 0.0036, 0.0012, 0.0006, 0.0005, 0.0004, 0.0004, 0.0004, 0.0004, 0.0003, 0.0005, 0.0006, 0.1538, 0.2828, 0.2183, 0.2694, 0.2512, 0.2603, 0.2307, 0.1517, 0.1912, 0.2257, 0.2144, 0.2201, 0.1204, 0.0999, 0.1101, 1.7521, 0.8880, 1.1923, 1.4675, 0.7582, 1.0080, Non_REM
-0.3199, 17.1617, -63.6323, 47.3858, 0.0590, 0.1589, 0.0651, 0.1008, 0.0889, 0.0863, 0.1066, 0.0645, 0.0618, 0.0586, 0.0315, 0.0524, 0.0342, 0.0167, 0.0035, 0.0030, 0.0017, 0.0013, 0.0011, 0.0009, 0.0007, 0.0006, 0.0006, 0.0007, 0.0007, 0.0824, 0.1682, 0.1306, 0.1379, 0.1287, 0.0836, 0.0439, 0.0506, 0.0458, 0.0385, 0.0293, 0.0288, 0.0147, 0.0116, 0.0028, 0.0006, 0.0002, 0.0002, 0.0001, 0.0002, 0.0002, 0.0001, 0.0004, 0.0004, 0.0003, 0.0756, 0.1655, 0.1115, 0.1271, 0.1171, 0.0844, 0.0621, 0.0547, 0.0504, 0.0443, 0.0299, 0.0357, 0.0204, 0.0131, 0.0030, 0.0013, 0.0006, 0.0005, 0.0004, 0.0004, 0.0003, 0.0003, 0.0004, 0.0005, 0.0004, 0.2179, 0.2506, 0.2343, 0.1659, 0.2685, 0.2172, 0.1752, 0.2123, 0.1937, 0.2914, 0.1787, 0.2351, 0.1496, 0.0899, 0.1197, 0.7611, 1.0713, 0.9270, 1.3371, 0.7131, 1.0033, Non_REM
-0.2926, 16.7693, -49.1581, 59.7430, 0.1039, 0.0972, 0.0766, 0.1174, 0.1115, 0.0698, 0.0704, 0.0662, 0.0471, 0.0574, 0.0518, 0.0410, 0.0588, 0.0204, 0.0038, 0.0020, 0.0009, 0.0008, 0.0005, 0.0005, 0.0004, 0.0002, 0.0004, 0.0005, 0.0006, 0.1451, 0.1712, 0.1838, 0.0791, 0.0918, 0.0873, 0.0381, 0.0578, 0.0130, 0.0314, 0.0272, 0.0365, 0.0178, 0.0093, 0.0047, 0.0008, 0.0005, 0.0004, 0.0005, 0.0006, 0.0006, 0.0005, 0.0006, 0.0004, 0.0008, 0.1334, 0.1503, 0.1535, 0.0899, 0.0973, 0.0824, 0.0472, 0.0602, 0.0226, 0.0387, 0.0342, 0.0377, 0.0294, 0.0125, 0.0045, 0.0012, 0.0006, 0.0005, 0.0005, 0.0006, 0.0005, 0.0004, 0.0005, 0.0004, 0.0008, 0.2011, 0.3163, 0.2587, 0.1940, 0.2629, 0.2285, 0.1813, 0.1791, 0.1802, 0.2411, 0.1403, 0.1907, 0.1825, 0.1014, 0.1419, 0.9646, 0.8314, 0.8832, 1.1990, 0.4438, 0.7373, Non_REM
-0.2657, 16.7037, -58.2168, 52.8013, 0.0744, 0.1021, 0.0957, 0.1147, 0.1046, 0.0911, 0.0594, 0.0492, 0.0871, 0.0504, 0.0484, 0.0450, 0.0327, 0.0228, 0.0059, 0.0017, 0.0023, 0.0022, 0.0021, 0.0018, 0.0016, 0.0015, 0.0010, 0.0011, 0.0010, 0.1314, 0.2220, 0.1695, 0.0579, 0.0815, 0.0609, 0.0705, 0.0284, 0.0344, 0.0437, 0.0424, 0.0226, 0.0169, 0.0103, 0.0024, 0.0012, 0.0007, 0.0005, 0.0004, 0.0003, 0.0003, 0.0004, 0.0003, 0.0005, 0.0005, 0.1150, 0.1874, 0.1482, 0.0742, 0.0881, 0.0696, 0.0673, 0.0344, 0.0496, 0.0457, 0.0441, 0.0291, 0.0215, 0.0139, 0.0034, 0.0013, 0.0011, 0.0010, 0.0009, 0.0008, 0.0007, 0.0008, 0.0005, 0.0007, 0.0007, 0.1766, 0.3534, 0.2650, 0.2103, 0.2274, 0.2189, 0.1958, 0.1424, 0.1691, 0.2461, 0.1772, 0.2116, 0.1712, 0.0997, 0.1354, 1.1913, 0.6434, 0.8260, 1.3938, 0.5013, 0.7987, Non_REM
-0.2688, 17.4346, -52.9982, 51.9644, 0.0511, 0.1202, 0.1110, 0.1072, 0.0925, 0.0709, 0.0970, 0.0708, 0.0522, 0.0562, 0.0634, 0.0424, 0.0380, 0.0145, 0.0054, 0.0007, 0.0006, 0.0007, 0.0006, 0.0006, 0.0007, 0.0008, 0.0008, 0.0007, 0.0010, 0.1059, 0.1154, 0.1915, 0.1353, 0.0764, 0.0871, 0.0798, 0.0450, 0.0363, 0.0347, 0.0232, 0.0276, 0.0235, 0.0130, 0.0025, 0.0008, 0.0002, 0.0002, 0.0001, 0.0002, 0.0001, 0.0002, 0.0003, 0.0004, 0.0004, 0.0884, 0.1169, 0.1657, 0.1263, 0.0815, 0.0819, 0.0853, 0.0533, 0.0414, 0.0416, 0.0361, 0.0324, 0.0281, 0.0134, 0.0034, 0.0008, 0.0003, 0.0003, 0.0003, 0.0003, 0.0003, 0.0004, 0.0005, 0.0005, 0.0006, 0.1713, 0.2213, 0.1963, 0.2183, 0.3268, 0.2726, 0.1634, 0.1634, 0.1634, 0.2762, 0.1958, 0.2360, 0.1709, 0.0926, 0.1317, 1.2741, 1.4768, 1.3884, 1.6121, 0.8846, 1.2020, Non_REM
-0.3268, 16.8020, -65.3555, 55.3614, 0.0724, 0.1272, 0.0902, 0.0754, 0.0888, 0.1134, 0.0658, 0.0690, 0.0671, 0.0607, 0.0470, 0.0540, 0.0261, 0.0170, 0.0064, 0.0030, 0.0023, 0.0020, 0.0019, 0.0018, 0.0017, 0.0019, 0.0018, 0.0017, 0.0015, 0.0919, 0.1810, 0.1606, 0.1012, 0.0753, 0.0966, 0.0520, 0.0426, 0.0342, 0.0402, 0.0435, 0.0239, 0.0238, 0.0121, 0.0037, 0.0019, 0.0015, 0.0018, 0.0018, 0.0018, 0.0018, 0.0017, 0.0016, 0.0016, 0.0016, 0.0857, 0.1640, 0.1383, 0.0931, 0.0796, 0.1019, 0.0564, 0.0510, 0.0446, 0.0467, 0.0446, 0.0334, 0.0245, 0.0137, 0.0046, 0.0023, 0.0018, 0.0019, 0.0018, 0.0018, 0.0018, 0.0018, 0.0017, 0.0016, 0.0016, 0.1996, 0.2729, 0.2363, 0.1657, 0.2618, 0.2137, 0.2022, 0.1719, 0.1870, 0.2626, 0.1691, 0.2158, 0.1700, 0.1243, 0.1471, 0.8299, 0.9593, 0.9047, 1.3156, 0.6194, 0.9135, Non_REM
-0.2652, 17.4465, -49.2074, 59.2507, 0.0775, 0.0872, 0.1178, 0.0912, 0.1077, 0.0716, 0.0669, 0.0843, 0.0593, 0.0453, 0.0494, 0.0583, 0.0228, 0.0200, 0.0105, 0.0050, 0.0039, 0.0032, 0.0028, 0.0027, 0.0026, 0.0025, 0.0028, 0.0025, 0.0023, 0.1392, 0.1370, 0.1120, 0.1056, 0.1100, 0.0623, 0.0522, 0.0695, 0.0669, 0.0330, 0.0257, 0.0336, 0.0324, 0.0080, 0.0029, 0.0012, 0.0010, 0.0010, 0.0010, 0.0009, 0.0009, 0.0008, 0.0009, 0.0008, 0.0009, 0.1207, 0.1221, 0.1138, 0.1013, 0.1093, 0.0651, 0.0566, 0.0740, 0.0646, 0.0367, 0.0328, 0.0411, 0.0295, 0.0116, 0.0052, 0.0023, 0.0019, 0.0016, 0.0015, 0.0014, 0.0014, 0.0013, 0.0014, 0.0013, 0.0013, 0.1647, 0.2762, 0.2205, 0.2091, 0.2177, 0.2134, 0.1793, 0.1723, 0.1758, 0.2559, 0.2216, 0.2387, 0.1911, 0.1122, 0.1516, 1.2691, 0.7881, 0.9678, 1.5532, 0.8023, 1.0828, Non_REM
-0.2936, 17.5720, -57.3306, 78.5989, 0.0394, 0.1328, 0.1186, 0.0796, 0.1005, 0.0710, 0.0981, 0.0885, 0.0568, 0.0564, 0.0363, 0.0623, 0.0283, 0.0171, 0.0061, 0.0016, 0.0008, 0.0006, 0.0007, 0.0007, 0.0007, 0.0008, 0.0009, 0.0006, 0.0009, 0.1160, 0.1645, 0.1654, 0.0844, 0.0910, 0.0612, 0.0687, 0.0633, 0.0401, 0.0438, 0.0375, 0.0226, 0.0230, 0.0102, 0.0033, 0.0006, 0.0002, 0.0004, 0.0004, 0.0004, 0.0005, 0.0005, 0.0006, 0.0006, 0.0007, 0.0913, 0.1543, 0.1503, 0.0828, 0.0941, 0.0644, 0.0782, 0.0714, 0.0455, 0.0479, 0.0371, 0.0354, 0.0247, 0.0124, 0.0042, 0.0010, 0.0004, 0.0005, 0.0005, 0.0005, 0.0006, 0.0006, 0.0007, 0.0006, 0.0008, 0.1722, 0.2805, 0.2264, 0.1981, 0.2498, 0.2240, 0.1715, 0.1522, 0.1618, 0.2998, 0.2159, 0.2579, 0.1583, 0.1015, 0.1299, 1.1507, 0.8906, 0.9895, 1.7409, 0.7697, 1.1392, Non_REM
-0.3054, 16.2898, -48.2227, 51.5705, 0.0773, 0.1049, 0.1276, 0.0881, 0.1100, 0.0857, 0.0793, 0.0836, 0.0415, 0.0617, 0.0531, 0.0306, 0.0296, 0.0160, 0.0034, 0.0017, 0.0004, 0.0004, 0.0004, 0.0005, 0.0008, 0.0007, 0.0010, 0.0006, 0.0011, 0.1029, 0.2326, 0.1593, 0.1042, 0.0641, 0.0385, 0.0546, 0.0430, 0.0619, 0.0377, 0.0364, 0.0236, 0.0206, 0.0095, 0.0032, 0.0009, 0.0008, 0.0008, 0.0008, 0.0008, 0.0007, 0.0008, 0.0007, 0.0007, 0.0008, 0.0952, 0.1943, 0.1498, 0.0994, 0.0779, 0.0527, 0.0620, 0.0552, 0.0558, 0.0449, 0.0414, 0.0257, 0.0233, 0.0114, 0.0033, 0.0011, 0.0007, 0.0007, 0.0007, 0.0007, 0.0007, 0.0007, 0.0008, 0.0007, 0.0009, 0.1822, 0.3355, 0.2589, 0.2157, 0.2635, 0.2396, 0.1957, 0.1026, 0.1492, 0.2662, 0.1972, 0.2317, 0.1402, 0.1011, 0.1207, 1.1842, 0.7853, 0.9257, 1.4611, 0.5877, 0.8950, Non_REM
-0.2975, 17.7353, -59.3492, 61.3677, 0.0957, 0.1372, 0.0874, 0.1270, 0.0816, 0.0831, 0.0707, 0.0745, 0.0372, 0.0537, 0.0453, 0.0320, 0.0378, 0.0206, 0.0074, 0.0015, 0.0006, 0.0004, 0.0006, 0.0007, 0.0007, 0.0009, 0.0010, 0.0010, 0.0015, 0.1213, 0.1607, 0.1327, 0.1355, 0.1224, 0.0369, 0.0510, 0.0591, 0.0331, 0.0282, 0.0407, 0.0363, 0.0184, 0.0156, 0.0027, 0.0005, 0.0003, 0.0003, 0.0005, 0.0004, 0.0005, 0.0007, 0.0007, 0.0007, 0.0008, 0.1136, 0.1536, 0.1190, 0.1329, 0.1101, 0.0508, 0.0569, 0.0638, 0.0344, 0.0359, 0.0421, 0.0350, 0.0242, 0.0171, 0.0041, 0.0008, 0.0004, 0.0003, 0.0005, 0.0005, 0.0006, 0.0008, 0.0008, 0.0008, 0.0010, 0.2329, 0.2821, 0.2575, 0.2144, 0.2682, 0.2413, 0.1647, 0.1592, 0.1620, 0.2360, 0.1715, 0.2038, 0.1519, 0.1190, 0.1355, 0.9206, 0.9507, 0.9371, 1.0135, 0.6079, 0.7913, Non_REM
-0.3040, 17.8182, -67.6694, 118.9691, 0.0726, 0.1549, 0.1199, 0.1061, 0.0823, 0.0717, 0.0453, 0.0690, 0.0474, 0.0434, 0.0545, 0.0359, 0.0469, 0.0198, 0.0043, 0.0034, 0.0029, 0.0028, 0.0027, 0.0026, 0.0026, 0.0024, 0.0026, 0.0024, 0.0018, 0.1181, 0.1415, 0.1522, 0.1284, 0.1216, 0.0644, 0.0426, 0.0483, 0.0318, 0.0358, 0.0261, 0.0309, 0.0402, 0.0105, 0.0028, 0.0007, 0.0003, 0.0004, 0.0003, 0.0005, 0.0005, 0.0006, 0.0007, 0.0005, 0.0004, 0.1038, 0.1457, 0.1421, 0.1214, 0.1092, 0.0667, 0.0435, 0.0548, 0.0367, 0.0382, 0.0350, 0.0325, 0.0423, 0.0134, 0.0032, 0.0016, 0.0011, 0.0011, 0.0011, 0.0011, 0.0011, 0.0011, 0.0013, 0.0011, 0.0008, 0.2275, 0.2595, 0.2435, 0.2260, 0.2806, 0.2533, 0.1541, 0.1859, 0.1700, 0.2052, 0.1585, 0.1818, 0.1872, 0.1154, 0.1513, 0.9933, 1.0811, 1.0401, 0.9017, 0.6108, 0.7467, Non_REM
-0.2282, 17.6906, -48.0258, 65.3555, 0.0672, 0.1002, 0.1493, 0.0887, 0.1035, 0.1020, 0.0750, 0.0675, 0.0637, 0.0334, 0.0427, 0.0365, 0.0432, 0.0128, 0.0050, 0.0008, 0.0011, 0.0009, 0.0008, 0.0009, 0.0009, 0.0011, 0.0009, 0.0010, 0.0011, 0.1034, 0.1537, 0.1339, 0.0916, 0.1197, 0.0851, 0.0569, 0.0615, 0.0365, 0.0526, 0.0262, 0.0247, 0.0317, 0.0049, 0.0031, 0.0018, 0.0014, 0.0014, 0.0014, 0.0015, 0.0014, 0.0014, 0.0013, 0.0011, 0.0018, 0.0914, 0.1359, 0.1390, 0.0906, 0.1143, 0.0907, 0.0629, 0.0635, 0.0456, 0.0462, 0.0317, 0.0286, 0.0355, 0.0076, 0.0037, 0.0014, 0.0013, 0.0012, 0.0012, 0.0013, 0.0013, 0.0013, 0.0012, 0.0010, 0.0015, 0.1674, 0.2572, 0.2123, 0.2379, 0.2254, 0.2317, 0.2055, 0.2048, 0.2052, 0.2395, 0.2075, 0.2235, 0.1497, 0.1051, 0.1274, 1.4217, 0.8766, 1.0915, 1.4313, 0.8069, 1.0531, Non_REM
-0.3603, 16.5568, -49.6997, 50.3397, 0.0721, 0.1039, 0.0995, 0.0905, 0.1240, 0.0533, 0.0704, 0.0563, 0.0606, 0.0711, 0.0787, 0.0446, 0.0192, 0.0295, 0.0033, 0.0034, 0.0027, 0.0026, 0.0022, 0.0021, 0.0020, 0.0017, 0.0022, 0.0021, 0.0018, 0.1165, 0.1398, 0.1894, 0.1019, 0.0617, 0.0603, 0.0567, 0.0508, 0.0455, 0.0605, 0.0247, 0.0414, 0.0273, 0.0062, 0.0018, 0.0011, 0.0017, 0.0017, 0.0017, 0.0016, 0.0017, 0.0015, 0.0014, 0.0015, 0.0017, 0.1046, 0.1302, 0.1655, 0.0989, 0.0783, 0.0584, 0.0604, 0.0523, 0.0495, 0.0633, 0.0391, 0.0422, 0.0252, 0.0124, 0.0022, 0.0017, 0.0019, 0.0020, 0.0018, 0.0018, 0.0018, 0.0016, 0.0016, 0.0017, 0.0017, 0.1760, 0.2562, 0.2161, 0.1901, 0.2913, 0.2407, 0.1773, 0.1220, 0.1497, 0.2584, 0.2135, 0.2360, 0.1982, 0.1170, 0.1576, 1.0797, 1.1370, 1.1137, 1.4681, 0.8333, 1.0918, Non_REM
-0.2863, 18.3196, -75.9896, 116.4583, 0.0575, 0.1486, 0.0759, 0.1333, 0.1178, 0.0724, 0.0853, 0.0688, 0.0564, 0.0606, 0.0460, 0.0348, 0.0201, 0.0138, 0.0041, 0.0013, 0.0004, 0.0003, 0.0003, 0.0003, 0.0002, 0.0003, 0.0003, 0.0004, 0.0008, 0.0984, 0.1422, 0.1564, 0.1690, 0.0808, 0.0873, 0.0645, 0.0428, 0.0391, 0.0255, 0.0287, 0.0267, 0.0208, 0.0122, 0.0024, 0.0011, 0.0003, 0.0003, 0.0002, 0.0001, 0.0001, 0.0002, 0.0002, 0.0003, 0.0004, 0.0846, 0.1443, 0.1293, 0.1570, 0.0932, 0.0823, 0.0715, 0.0515, 0.0449, 0.0373, 0.0346, 0.0294, 0.0205, 0.0127, 0.0030, 0.0012, 0.0004, 0.0003, 0.0002, 0.0002, 0.0002, 0.0002, 0.0003, 0.0003, 0.0005, 0.2061, 0.2406, 0.2233, 0.2092, 0.3254, 0.2673, 0.1901, 0.1682, 0.1792, 0.2711, 0.1718, 0.2215, 0.1235, 0.0940, 0.1088, 1.0151, 1.3528, 1.1970, 1.3157, 0.7143, 0.9918, Non_REM
-0.2489, 17.2599, -68.5063, 68.6048, 0.0686, 0.1095, 0.1584, 0.1049, 0.0775, 0.0581, 0.0641, 0.0712, 0.0681, 0.0566, 0.0590, 0.0513, 0.0288, 0.0127, 0.0061, 0.0018, 0.0003, 0.0002, 0.0003, 0.0003, 0.0003, 0.0003, 0.0004, 0.0007, 0.0008, 0.1082, 0.1768, 0.1487, 0.0911, 0.1255, 0.0717, 0.0485, 0.0245, 0.0408, 0.0402, 0.0344, 0.0258, 0.0322, 0.0118, 0.0039, 0.0017, 0.0015, 0.0016, 0.0017, 0.0015, 0.0015, 0.0017, 0.0016, 0.0014, 0.0015, 0.0950, 0.1544, 0.1519, 0.0957, 0.1094, 0.0672, 0.0537, 0.0401, 0.0499, 0.0456, 0.0426, 0.0343, 0.0310, 0.0121, 0.0046, 0.0017, 0.0011, 0.0012, 0.0012, 0.0011, 0.0011, 0.0012, 0.0012, 0.0012, 0.0012, 0.1781, 0.2850, 0.2316, 0.2632, 0.2398, 0.2515, 0.1356, 0.1972, 0.1664, 0.2600, 0.1540, 0.2070, 0.1631, 0.1240, 0.1436, 1.4779, 0.8415, 1.0863, 1.4598, 0.5402, 0.8939, Non_REM
-0.2820, 16.7893, -53.3428, 48.4689, 0.0583, 0.1292, 0.1483, 0.1238, 0.1157, 0.0566, 0.0878, 0.0595, 0.0349, 0.0407, 0.0393, 0.0416, 0.0384, 0.0176, 0.0029, 0.0017, 0.0005, 0.0003, 0.0005, 0.0004, 0.0003, 0.0004, 0.0004, 0.0003, 0.0005, 0.1068, 0.1942, 0.1520, 0.1006, 0.1007, 0.0701, 0.0440, 0.0482, 0.0491, 0.0211, 0.0286, 0.0257, 0.0335, 0.0137, 0.0039, 0.0010, 0.0009, 0.0008, 0.0007, 0.0008, 0.0007, 0.0007, 0.0007, 0.0007, 0.0009, 0.0894, 0.1709, 0.1507, 0.1089, 0.1060, 0.0653, 0.0597, 0.0522, 0.0440, 0.0281, 0.0324, 0.0314, 0.0353, 0.0151, 0.0035, 0.0012, 0.0007, 0.0007, 0.0006, 0.0007, 0.0006, 0.0006, 0.0006, 0.0006, 0.0008, 0.1875, 0.3009, 0.2442, 0.2721, 0.2527, 0.2624, 0.1723, 0.1708, 0.1715, 0.2228, 0.1624, 0.1926, 0.1453, 0.1133, 0.1293, 1.4514, 0.8395, 1.0744, 1.1884, 0.5395, 0.7886, Non_REM
